ydID,ydID2,Longitude,Latitude,Sample_end_latest,SS
DXALYF100818180,DXALYF2010180,121.7849,53.266,2013-1-1,DXAL
DXALYF100818181,DXALYF2010181,121.805,53.2667,2013-1-1,DXAL
DXALYF100818182,DXALYF2010182,121.8297,53.2601,2013-1-1,DXAL
DXALYF100818183,DXALYF2010183,121.8746,53.2633,2013-1-1,DXAL
DXALYF100819184,DXALYF2010184,122.5558,52.9071,2013-1-1,DXAL
DXALYF100819185,DXALYF2010185,121.8297,53.26,2013-1-1,DXAL
DXALYF100821186,DXALYF2010186,120.5963,50.3852,2013-1-1,DXAL
DXALYF100821187,DXALYF2010187,120.6429,50.3914,2013-1-1,DXAL
DXALYF100821188,DXALYF2010188,120.692,50.4046,2013-1-1,DXAL
DXALYF100821189,DXALYF2010189,120.7309,50.4256,2013-1-1,DXAL
DXALYF100730200,DXALYF2010200,123.4491,50.9472,2013-1-1,DXAL
DXALYF100730201,DXALYF2010201,123.4025,50.898,2013-1-1,DXAL
DXALYF100730202,DXALYF2010202,123.429,50.881,2013-1-1,DXAL
DXALYF100731203,DXALYF2010203,122.997,50.0557,2013-1-1,DXAL
DXALYF100731204,DXALYF2010204,122.9978,50.0836,2013-1-1,DXAL
DXALYF100731205,DXALYF2010205,122.9965,50.0941,2013-1-1,DXAL
DXALYF100731206,DXALYF2010206,123.004,50.0983,2013-1-1,DXAL
DXALYF100801207,DXALYF2010207,123.0506,50.3259,2013-1-1,DXAL
DXALYF100801208,DXALYF2010208,123.0515,50.3262,2013-1-1,DXAL
DXALYF100801209,DXALYF2010209,123.0455,50.3329,2013-1-1,DXAL
DXALYF100801210,DXALYF2010210,123.0469,50.3328,2013-1-1,DXAL
DXALYF100801211,DXALYF2010211,123.0294,50.3654,2013-1-1,DXAL
DXALYF100801212,DXALYF2010212,123.0395,50.4067,2013-1-1,DXAL
DXALYF100801213,DXALYF2010213,121.5901,50.5281,2013-1-1,DXAL
DXALYF100804214,DXALYF2010214,121.5601,50.5026,2013-1-1,DXAL
DXALYF100804215,DXALYF2010215,121.5605,50.502,2013-1-1,DXAL
DXALYF100804216,DXALYF2010216,121.4347,50.4912,2013-1-1,DXAL
DXALYF100804217,DXALYF2010217,121.4376,50.4916,2013-1-1,DXAL
DXALYF100804218,DXALYF2010218,121.4425,50.492,2013-1-1,DXAL
DXALYF100805219,DXALYF2010219,121.9508,49.973,2013-1-1,DXAL
DXALYF100805220,DXALYF2010220,121.9438,49.9727,2013-1-1,DXAL
DXALYF100806221,DXALYF2010221,122.1893,50.4563,2013-1-1,DXAL
DXALYF100806222,DXALYF2010222,122.1898,50.4562,2013-1-1,DXAL
DXALYF100806223,DXALYF2010223,122.1459,50.4479,2013-1-1,DXAL
DXALYF100806224,DXALYF2010224,122.1164,50.443,2013-1-1,DXAL
DXALYF100806225,DXALYF2010225,122.0795,50.4418,2013-1-1,DXAL
DXALYF100806226,DXALYF2010226,122.0004,50.4692,2013-1-1,DXAL
DXALYF100807227,DXALYF2010227,122.3738,51.1583,2013-1-1,DXAL
DXALYF100807228,DXALYF2010228,122.3749,51.1586,2013-1-1,DXAL
DXALYF100807229,DXALYF2010229,122.3739,51.1578,2013-1-1,DXAL
DXALYF100807230,DXALYF2010230,122.3846,51.1388,2013-1-1,DXAL
DXALYF100807231,DXALYF2010231,122.3841,51.1315,2013-1-1,DXAL
DXALYF100808233,DXALYF2010233,121.1351,51.1351,2013-1-1,DXAL
DXALYF100808234,DXALYF2010234,121.3503,51.135,2013-1-1,DXAL
DXALYF100808235,DXALYF2010235,121.3467,51.1395,2013-1-1,DXAL
DXALYF100808236,DXALYF2010236,121.3379,51.1454,2013-1-1,DXAL
DXALYF100808238,DXALYF2010238,121.2949,51.0611,2013-1-1,DXAL
DXALYF100810239,DXALYF2010239,122.766,52.188,2013-1-1,DXAL
DXALYF100810240,DXALYF2010240,122.1323,52.2099,2013-1-1,DXAL
DXALYF100811241,DXALYF2010241,122.7665,52.1887,2013-1-1,DXAL
DXALYF100811242,DXALYF2010242,122.7665,52.1887,2013-1-1,DXAL
DXALYF100811243,DXALYF2010243,122.7426,52.1828,2013-1-1,DXAL
DXALYF100811244,DXALYF2010244,122.7182,52.1841,2013-1-1,DXAL
DXALYF100811245,DXALYF2010245,122.4473,52.2254,2013-1-1,DXAL
DXALYF100811246,DXALYF2010246,122.4376,52.2338,2013-1-1,DXAL
DXALYF100812247,DXALYF2010247,122.3457,51.7073,2013-1-1,DXAL
DXALYF100812248,DXALYF2010248,122.3728,51.7104,2013-1-1,DXAL
DXALYF100812249,DXALYF2010249,122.341,51.7058,2013-1-1,DXAL
DXALYF100812250,DXALYF2010250,122.0615,51.8275,2013-1-1,DXAL
DXALYF100813253,DXALYF2010253,121.7717,51.5902,2013-1-1,DXAL
DXALYF100813254,DXALYF2010254,121.8313,51.6215,2013-1-1,DXAL
DXALYF100813255,DXALYF2010255,121.8318,51.6221,2013-1-1,DXAL
DXALYF100813256,DXALYF2010256,122.6815,51.65,2013-1-1,DXAL
DXALYF100813257,DXALYF2010257,121.8337,51.715,2013-1-1,DXAL
DXALYF100816258,DXALYF2010258,121.2866,52.3307,2013-1-1,DXAL
DXALYF100816259,DXALYF2010259,121.2872,52.3377,2013-1-1,DXAL
DXALYF100816260,DXALYF2010260,121.2864,52.3383,2013-1-1,DXAL
DXALYF100816261,DXALYF2010261,121.2623,52.4444,2013-1-1,DXAL
DXALYF100816262,DXALYF2010262,120.7858,52.6194,2013-1-1,DXAL
DXALYF100817263,DXALYF2010263,121.4559,53.3202,2013-1-1,DXAL
DXALYF100817264,DXALYF2010264,121.4926,53.3087,2013-1-1,DXAL
DXALYF100817265,DXALYF2010265,121.4867,53.3039,2013-1-1,DXAL
DXALYF100817266,DXALYF2010266,121.4867,53.3038,2013-1-1,DXAL
DXALYF100818267,DXALYF2010267,121.1618,52.9863,2013-1-1,DXAL
DXALYF100818268,DXALYF2010268,121.164,52.9822,2013-1-1,DXAL
DXALYF100818269,DXALYF2010269,121.188,52.945,2013-1-1,DXAL
DXALYF100818270,DXALYF2010270,121.1875,52.9452,2013-1-1,DXAL
DXALYF100818271,DXALYF2010271,121.1848,52.9433,2013-1-1,DXAL
DXALYF100818272,DXALYF2010272,121.1823,52.9434,2013-1-1,DXAL
DXALYF100818273,DXALYF2010273,120.5595,52.8237,2013-1-1,DXAL
DXALYF100819274,DXALYF2010274,120.588,52.8397,2013-1-1,DXAL
DXALYF100819275,DXALYF2010275,120.6084,52.8462,2013-1-1,DXAL
DXALYF100819276,DXALYF2010276,120.6316,52.8576,2013-1-1,DXAL
DXALYF100820277,DXALYF2010277,120.964,51.78,2013-1-1,DXAL
DXALYF100820278,DXALYF2010278,120.9642,51.7806,2013-1-1,DXAL
DXALYF100820279,DXALYF2010279,120.8827,51.6038,2013-1-1,DXAL
DXALYF100821280,DXALYF2010280,120.9465,51.0859,2013-1-1,DXAL
DXALYF100821282,DXALYF2010282,120.9363,51.0982,2013-1-1,DXAL
DXALYF100821283,DXALYF2010283,120.9284,51.1174,2013-1-1,DXAL
DXALYF100821284,DXALYF2010284,120.9064,51.1552,2013-1-1,DXAL
DXALYF100821285,DXALYF2010285,120.8974,51.1583,2013-1-1,DXAL
DXALYF100822286,DXALYF2010286,120.2054,51.3148,2013-1-1,DXAL
DXALYF100822287,DXALYF2010287,120.2058,51.3155,2013-1-1,DXAL
DXALYF100822288,DXALYF2010288,120.1554,51.2948,2013-1-1,DXAL
DXALYF100824289,DXALYF2010289,122.1147,49.7507,2013-1-1,DXAL
DXALYF100824290,DXALYF2010290,122.1122,49.7499,2013-1-1,DXAL
DXALYF100824291,DXALYF2010291,122.091,49.7421,2013-1-1,DXAL
DXALYF100825292,DXALYF2010292,121.4256,49.9395,2013-1-1,DXAL
DXALYF100825293,DXALYF2010293,121.4222,49.936,2013-1-1,DXAL
DXALYF100825294,DXALYF2010294,121.4157,49.9311,2013-1-1,DXAL
DXALYF100825295,DXALYF2010295,121.4465,49.8602,2013-1-1,DXAL
DXALYF100825296,DXALYF2010296,121.4317,49.8659,2013-1-1,DXAL
DXALYF100826297,DXALYF2010297,121.3537,49.6715,2013-1-1,DXAL
DXALYF100826298,DXALYF2010298,121.371,49.6639,2013-1-1,DXAL
DXALYF100826299,DXALYF2010299,121.4092,49.5413,2013-1-1,DXAL
DXALYF110713001,DXALYF2011001,122.7091,48.0731,2013-1-1,DXAL
DXALYF110713002,DXALYF2011002,122.7142,48.0674,2013-1-1,DXAL
DXALYF110713003,DXALYF2011003,122.7333,48.08,2013-1-1,DXAL
DXALYF110714004,DXALYF2011004,122.2481,47.7682,2013-1-1,DXAL
DXALYF110714005,DXALYF2011005,122.2936,47.7718,2013-1-1,DXAL
DXALYF110715007,DXALYF2011007,122.5327,48.7225,2013-1-1,DXAL
DXALYF110715008,DXALYF2011008,122.532,48.7246,2013-1-1,DXAL
DXALYF110715009,DXALYF2011009,122.5385,48.7132,2013-1-1,DXAL
DXALYF110716010,DXALYF2011010,122.4585,49.1578,2013-1-1,DXAL
DXALYF110716011,DXALYF2011011,122.438,49.1548,2013-1-1,DXAL
DXALYF110716012,DXALYF2011012,122.3864,49.1666,2013-1-1,DXAL
DXALYF110717013,DXALYF2011013,122.0499,48.8836,2013-1-1,DXAL
DXALYF110717014,DXALYF2011014,122.0043,48.3093,2013-1-1,DXAL
DXALYF110717015,DXALYF2011015,121.9884,48.8025,2013-1-1,DXAL
DXALYF110720018,DXALYF2011018,120.0974,51.2808,2013-1-1,DXAL
DXALYF110720019,DXALYF2011019,120.0416,50.8432,2013-1-1,DXAL
DXALYF110720020,DXALYF2011020,120.0471,51.0485,2013-1-1,DXAL
DXALYF110721021,DXALYF2011021,119.7931,50.7145,2013-1-1,DXAL
DXALYF110721022,DXALYF2011022,119.9913,50.8023,2013-1-1,DXAL
DXALYF110721023,DXALYF2011023,120.0006,50.8031,2013-1-1,DXAL
HDLSYF080715001,HDLSYF2008001,126.3687,43.7417,2013-1-1,HDLS
HDLSYF080720002,HDLSYF2008002,126.6939,43.7319,2013-1-1,HDLS
HDLSYF080720003,HDLSYF2008003,126.6904,43.7312,2013-1-1,HDLS
HDLSYF080721004,HDLSYF2008004,126.4154,43.8338,2013-1-1,HDLS
HDLSYF080721005,HDLSYF2008005,126.1094,44.024,2013-1-1,HDLS
HDLSYF080722006,HDLSYF2008006,126.4941,43.6743,2013-1-1,HDLS
HDLSYF080722007,HDLSYF2008007,126.145,44.0411,2013-1-1,HDLS
HDLSYF080723008,HDLSYF2008008,126.5363,43.7465,2013-1-1,HDLS
HDLSYF080723009,HDLSYF2008009,126.4529,43.892,2013-1-1,HDLS
HDLSYF080724010,HDLSYF2008010,126.0447,43.7003,2013-1-1,HDLS
HDLSYF080724011,HDLSYF2008011,126.4733,43.8958,2013-1-1,HDLS
HDLSYF080725012,HDLSYF2008012,125.6788,43.5398,2013-1-1,HDLS
HDLSYF080725013,HDLSYF2008013,125.5103,43.6702,2013-1-1,HDLS
HDLSYF080726014,HDLSYF2008014,125.7206,43.5336,2013-1-1,HDLS
HDLSYF080726015,HDLSYF2008015,125.7248,43.5415,2013-1-1,HDLS
HDLSYF080726016,HDLSYF2008016,126.0361,43.3109,2013-1-1,HDLS
HDLSYF080726017,HDLSYF2008017,126.0381,43.3127,2013-1-1,HDLS
HDLSYF080727018,HDLSYF2008018,125.9719,43.3253,2013-1-1,HDLS
HDLSYF080727019,HDLSYF2008019,125.9936,43.9088,2013-1-1,HDLS
HDLSYF080727020,HDLSYF2008020,125.9733,43.3153,2013-1-1,HDLS
HDLSYF080727021,HDLSYF2008021,126.0245,43.1809,2013-1-1,HDLS
HDLSYF080728022,HDLSYF2008022,126.2851,43.0774,2013-1-1,HDLS
HDLSYF080728023,HDLSYF2008023,126.2139,43.1376,2013-1-1,HDLS
HDLSYF080729024,HDLSYF2008024,126.2795,43.0967,2013-1-1,HDLS
HDLSYF080729025,HDLSYF2008025,126.2562,43.1606,2013-1-1,HDLS
HDLSYF080729026,HDLSYF2008026,126.2662,43.1023,2013-1-1,HDLS
HDLSYF080730027,HDLSYF2008027,126.1125,43.4583,2013-1-1,HDLS
HDLSYF080730028,HDLSYF2008028,126.7458,43.0134,2013-1-1,HDLS
HDLSYF080730029,HDLSYF2008029,126.7131,43.0023,2013-1-1,HDLS
HDLSYF080731030,HDLSYF2008030,126.8188,43.1956,2013-1-1,HDLS
HDLSYF080731031,HDLSYF2008031,126.7619,42.9053,2013-1-1,HDLS
HDLSYF080731032,HDLSYF2008032,126.7388,43.1032,2013-1-1,HDLS
HDLSYF080803033,HDLSYF2008033,126.2343,43.7794,2013-1-1,HDLS
HDLSYF080803034,HDLSYF2008034,126.2406,43.7758,2013-1-1,HDLS
HDLSYF080804035,HDLSYF2008035,126.1509,43.7399,2013-1-1,HDLS
HDLSYF080804036,HDLSYF2008036,126.0182,43.6667,2013-1-1,HDLS
HDLSYF080805037,HDLSYF2008037,126.562,43.3358,2013-1-1,HDLS
HDLSYF080805038,HDLSYF2008038,126.5559,43.3212,2013-1-1,HDLS
HDLSYF080806039,HDLSYF2008039,126.2149,43.4728,2013-1-1,HDLS
HDLSYF080806040,HDLSYF2008040,126.5477,43.4589,2013-1-1,HDLS
HDLSYF080806041,HDLSYF2008041,126.2648,43.4491,2013-1-1,HDLS
HDLSYF080806042,HDLSYF2008042,126.5196,43.4059,2013-1-1,HDLS
HDLSYF080807043,HDLSYF2008043,126.8661,43.3606,2013-1-1,HDLS
HDLSYF080807044,HDLSYF2008044,126.7488,43.3313,2013-1-1,HDLS
HDLSYF080808045,HDLSYF2008045,126.7188,43.3381,2013-1-1,HDLS
HDLSYF080808046,HDLSYF2008046,126.7336,43.3231,2013-1-1,HDLS
HDLSYF080808047,HDLSYF2008047,126.6389,43.3197,2013-1-1,HDLS
HDLSYF080808048,HDLSYF2008048,126.7689,43.3369,2013-1-1,HDLS
HDLSYF080809049,HDLSYF2008049,126.3847,42.9481,2013-1-1,HDLS
HDLSYF080809050,HDLSYF2008050,126.368,42.96,2013-1-1,HDLS
HDLSYF080810051,HDLSYF2008051,126.2474,42.8461,2013-1-1,HDLS
HDLSYF080810052,HDLSYF2008052,126.2421,42.9633,2013-1-1,HDLS
HDLSYF080811053,HDLSYF2008053,126.1206,43.0565,2013-1-1,HDLS
HDLSYF080810054,HDLSYF2008054,126.1851,42.9513,2013-1-1,HDLS
HDLSYF080812055,HDLSYF2008055,126.0652,42.9755,2013-1-1,HDLS
HDLSYF080811056,HDLSYF2008056,125.8775,43.0062,2013-1-1,HDLS
HDLSYF080812057,HDLSYF2008057,125.7454,42.8671,2013-1-1,HDLS
HDLSYF080812058,HDLSYF2008058,125.761,43.0563,2013-1-1,HDLS
HDLSYF080813059,HDLSYF2008059,125.4242,42.9032,2013-1-1,HDLS
HDLSYF080812060,HDLSYF2008060,125.7595,43.0476,2013-1-1,HDLS
HDLSYF080813061,HDLSYF2008061,125.4592,42.9224,2013-1-1,HDLS
HDLSYF080813062,HDLSYF2008062,125.7546,43.0448,2013-1-1,HDLS
HDLSYF080814063,HDLSYF2008063,125.5251,42.9838,2013-1-1,HDLS
HDLSYF080813064,HDLSYF2008064,125.4094,43.0532,2013-1-1,HDLS
HDLSYF080815065,HDLSYF2008065,125.4713,43.2248,2013-1-1,HDLS
HDLSYF080813066,HDLSYF2008066,125.4163,43.0661,2013-1-1,HDLS
HDLSYF080820067,HDLSYF2008067,126.1988,43.4502,2013-1-1,HDLS
HDLSYF080814068,HDLSYF2008068,125.5599,43.1458,2013-1-1,HDLS
HDLSYF080820069,HDLSYF2008069,126.2317,43.4738,2013-1-1,HDLS
HDLSYF080814070,HDLSYF2008070,125.5115,43.1688,2013-1-1,HDLS
HDLSYF080821071,HDLSYF2008071,126.1273,43.4559,2013-1-1,HDLS
HDLSYF080815072,HDLSYF2008072,125.4524,43.1676,2013-1-1,HDLS
HDLSYF080821073,HDLSYF2008073,126.106,43.4548,2013-1-1,HDLS
HDLSYF080815074,HDLSYF2008074,125.441,43.1624,2013-1-1,HDLS
HDLSYF080822076,HDLSYF2008076,126.1676,43.5019,2013-1-1,HDLS
HDLSYF080823077,HDLSYF2008077,126.1958,43.5211,2013-1-1,HDLS
HDLSYF080823078,HDLSYF2008078,126.1934,43.5151,2013-1-1,HDLS
HDLSYF080825079,HDLSYF2008079,125.1175,43.3099,2013-1-1,HDLS
HDLSYF080825080,HDLSYF2008080,126.1169,43.3093,2013-1-1,HDLS
HDLSYF080825081,HDLSYF2008081,125.1176,43.3106,2013-1-1,HDLS
HDLSYF080826082,HDLSYF2008082,125.1942,42.9176,2013-1-1,HDLS
HDLSYF080827083,HDLSYF2008083,125.1346,42.8706,2013-1-1,HDLS
HDLSYF080827084,HDLSYF2008084,125.1368,42.8707,2013-1-1,HDLS
HDLSYF080828085,HDLSYF2008085,125.1279,42.877,2013-1-1,HDLS
HDLSYF080828086,HDLSYF2008086,125.1267,42.8759,2013-1-1,HDLS
HDLSYF080829087,HDLSYF2008087,125.1559,42.8554,2013-1-1,HDLS
HDLSYF080829088,HDLSYF2008088,125.2173,42.9204,2013-1-1,HDLS
HDLSYF080830089,HDLSYF2008089,125.247,42.9487,2013-1-1,HDLS
HDLSYF080830090,HDLSYF2008090,125.2456,42.9511,2013-1-1,HDLS
HDLSYF080831091,HDLSYF2008091,125.2448,42.9159,2013-1-1,HDLS
HDLSYF080831092,HDLSYF2008092,125.2436,42.9164,2013-1-1,HDLS
HDLSYF080901093,HDLSYF2008093,125.2447,42.95,2013-1-1,HDLS
HDLSYF080901094,HDLSYF2008094,125.2461,42.9496,2013-1-1,HDLS
HDLSYF080902095,HDLSYF2008095,125.6513,43.0927,2013-1-1,HDLS
HDLSYF080902096,HDLSYF2008096,124.6537,43.1002,2013-1-1,HDLS
HDLSYF080903097,HDLSYF2008097,124.7203,43.0817,2013-1-1,HDLS
HDLSYF080903098,HDLSYF2008098,124.7149,43.0858,2013-1-1,HDLS
HDLSYF080904099,HDLSYF2008099,124.5085,42.9853,2013-1-1,HDLS
HDLSYF080904100,HDLSYF2008100,124.5097,42.9881,2013-1-1,HDLS
HDLSYF080905101,HDLSYF2008101,124.5199,42.9783,2013-1-1,HDLS
HDLSYF080905102,HDLSYF2008102,124.5155,42.9794,2013-1-1,HDLS
HDLSYF080906103,HDLSYF2008103,124.5326,42.9634,2013-1-1,HDLS
HDLSYF080906104,HDLSYF2008104,124.5152,42.9782,2013-1-1,HDLS
HDLSYF080907105,HDLSYF2008105,125.5255,42.6608,2013-1-1,HDLS
HDLSYF080907106,HDLSYF2008106,125.5252,42.6606,2013-1-1,HDLS
HDLSYF080908107,HDLSYF2008107,125.5297,42.721,2013-1-1,HDLS
HDLSYF080907108,HDLSYF2008108,125.5306,42.7223,2013-1-1,HDLS
HDLSYF080909109,HDLSYF2008109,125.5293,42.7273,2013-1-1,HDLS
HDLSYF080909110,HDLSYF2008110,125.5302,42.7276,2013-1-1,HDLS
HDLSYF080911111,HDLSYF2008111,125.6015,42.6069,2013-1-1,HDLS
HDLSYF080911112,HDLSYF2008112,125.6025,42.6068,2013-1-1,HDLS
HDLSYF080912113,HDLSYF2008113,125.6219,42.657,2013-1-1,HDLS
HDLSYF080912114,HDLSYF2008114,125.6209,42.6554,2013-1-1,HDLS
HDLSYF080913115,HDLSYF2008115,125.5134,43.0766,2013-1-1,HDLS
HDLSYF080913116,HDLSYF2008116,125.5107,43.0765,2013-1-1,HDLS
HDLSYF080914117,HDLSYF2008117,125.467,42.5779,2013-1-1,HDLS
HDLSYF080914118,HDLSYF2008118,125.4822,42.5866,2013-1-1,HDLS
HDLSYF080915119,HDLSYF2008119,125.4628,42.545,2013-1-1,HDLS
HDLSYF080915120,HDLSYF2008120,125.4617,42.549,2013-1-1,HDLS
HDLSYF080916121,HDLSYF2008121,125.4643,42.5518,2013-1-1,HDLS
HDLSYF080916122,HDLSYF2008122,125.4686,42.5527,2013-1-1,HDLS
HDLSYF080917123,HDLSYF2008123,125.2299,42.3744,2013-1-1,HDLS
HDLSYF080917124,HDLSYF2008124,125.2302,42.3749,2013-1-1,HDLS
HDLSYF080917125,HDLSYF2008125,125.2138,42.3754,2013-1-1,HDLS
HDLSYF080918126,HDLSYF2008126,124.7541,42.7911,2013-1-1,HDLS
HDLSYF080918127,HDLSYF2008127,124.7355,42.2692,2013-1-1,HDLS
HDLSYF080919128,HDLSYF2008128,124.78,42.2402,2013-1-1,HDLS
HDLSYF080919129,HDLSYF2008129,124.7822,42.2401,2013-1-1,HDLS
HDLSYF080920130,HDLSYF2008130,124.8148,42.2226,2013-1-1,HDLS
HDLSYF080920131,HDLSYF2008131,124.8141,42.2215,2013-1-1,HDLS
HDLSYF080921132,HDLSYF2008132,124.4004,41.9758,2013-1-1,HDLS
HDLSYF080921133,HDLSYF2008133,124.3991,41.9768,2013-1-1,HDLS
HDLSYF080922134,HDLSYF2008134,124.4055,41.9883,2013-1-1,HDLS
HDLSYF080922135,HDLSYF2008135,124.4103,41.9869,2013-1-1,HDLS
HDLSYF080923136,HDLSYF2008136,124.4025,42.0074,2013-1-1,HDLS
HDLSYF080923137,HDLSYF2008137,124.3959,42.0039,2013-1-1,HDLS
HDLSYF080924138,HDLSYF2008138,124.4481,42.2955,2013-1-1,HDLS
HDLSYF080924139,HDLSYF2008139,124.4471,42.2955,2013-1-1,HDLS
HDLSYF080925140,HDLSYF2008140,124.5419,42.3244,2013-1-1,HDLS
HDLSYF080925141,HDLSYF2008141,124.5379,42.3266,2013-1-1,HDLS
HDLSYF080926142,HDLSYF2008142,125.4313,42.3118,2013-1-1,HDLS
HDLSYF080926143,HDLSYF2008143,124.4319,42.311,2013-1-1,HDLS
HDLSYF080927144,HDLSYF2008144,124.7239,42.7414,2013-1-1,HDLS
HDLSYF080927145,HDLSYF2008145,124.7226,42.7409,2013-1-1,HDLS
HDLSYF080928146,HDLSYF2008146,124.6671,42.7422,2013-1-1,HDLS
HDLSYF080928147,HDLSYF2008147,124.6691,42.7447,2013-1-1,HDLS
HDLSYF080929148,HDLSYF2008148,124.9229,42.6248,2013-1-1,HDLS
HDLSYF080929149,HDLSYF2008149,124.923,42.6254,2013-1-1,HDLS
HDLSYF080929150,HDLSYF2008150,124.9242,42.6247,2013-1-1,HDLS
HDLSYF080930151,HDLSYF2008151,124.9044,42.6111,2013-1-1,HDLS
HDLSYF080930152,HDLSYF2008152,124.9137,42.6109,2013-1-1,HDLS
LDSDYF110814001,LDSDYF2011001,123.6449,41.2861,2013-1-1,LDSD
LDSDYF110814002,LDSDYF2011002,123.6435,41.2859,2013-1-1,LDSD
LDSDYF110814003,LDSDYF2011003,123.6467,41.273,2013-1-1,LDSD
LDSDYF110815004,LDSDYF2011004,123.6362,41.3155,2013-1-1,LDSD
LDSDYF110815005,LDSDYF2011005,123.6421,41.3164,2013-1-1,LDSD
LDSDYF110817006,LDSDYF2011006,123.6439,41.2919,2013-1-1,LDSD
LDSDYF110817007,LDSDYF2011007,123.6427,41.2955,2013-1-1,LDSD
LDSDYF110817008,LDSDYF2011008,123.6446,41.2919,2013-1-1,LDSD
LDSDYF110818009,LDSDYF2011009,123.4843,40.8811,2013-1-1,LDSD
LDSDYF110818010,LDSDYF2011010,123.4829,40.8791,2013-1-1,LDSD
LDSDYF110818011,LDSDYF2011011,123.4824,40.879,2013-1-1,LDSD
LDSDYF110819012,LDSDYF2011012,123.6026,40.8833,2013-1-1,LDSD
LDSDYF110819014,LDSDYF2011014,123.5845,40.8842,2013-1-1,LDSD
LDSDYF110820015,LDSDYF2011015,123.2826,40.8145,2013-1-1,LDSD
LDSDYF110820016,LDSDYF2011016,123.3398,40.8999,2013-1-1,LDSD
LDSDYF120809017,LDSDYF2012017,122.9669,39.9941,2013-1-1,LDSD
LDSDYF120810018,LDSDYF2012018,122.9619,39.9925,2013-1-1,LDSD
LDSDYF120810019,LDSDYF2012019,122.9586,39.9863,2013-1-1,LDSD
LDSDYF120811020,LDSDYF2012020,122.9594,40.0153,2013-1-1,LDSD
LDSDYF120814024,LDSDYF2012024,122.7556,40.0799,2013-1-1,LDSD
LDSDYF120814025,LDSDYF2012025,122.7371,40.0915,2013-1-1,LDSD
LDSDYF120815026,LDSDYF2012026,122.8735,40.0633,2013-1-1,LDSD
LDSDYF120816027,LDSDYF2012027,122.7451,40.0087,2013-1-1,LDSD
LDSDYF120816028,LDSDYF2012028,122.7579,40.0237,2013-1-1,LDSD
LDSDYF120817029,LDSDYF2012029,122.7391,40.092,2013-1-1,LDSD
LDSDYF120817030,LDSDYF2012030,122.5733,40.0833,2013-1-1,LDSD
LDSDYF120820031,LDSDYF2012031,123.0949,40.6312,2013-1-1,LDSD
LDSDYF120820032,LDSDYF2012032,123.0969,40.6334,2013-1-1,LDSD
LDSDYF120821033,LDSDYF2012033,123.1034,40.6349,2013-1-1,LDSD
LDSDYF120824034,LDSDYF2012034,123.6613,40.5522,2013-1-1,LDSD
LDSDYF120824035,LDSDYF2012035,123.6658,40.5533,2013-1-1,LDSD
LDSDYF120825036,LDSDYF2012036,123.5932,40.6551,2013-1-1,LDSD
LDSDYF120825037,LDSDYF2012037,123.5954,40.6782,2013-1-1,LDSD
LDSDYF120826038,LDSDYF2012038,123.6686,40.5492,2013-1-1,LDSD
LDSDYF120827039,LDSDYF2012039,122.9877,40.1819,2013-1-1,LDSD
LDSDYF120827040,LDSDYF2012040,122.9921,40.1823,2013-1-1,LDSD
LDSDYF120827041,LDSDYF2012041,122.9989,40.1834,2013-1-1,LDSD
LDSDYF120827042,LDSDYF2012042,123.0081,40.1824,2013-1-1,LDSD
LDSDYF120828043,LDSDYF2012043,123.0168,40.1782,2013-1-1,LDSD
LDSDYF120828044,LDSDYF2012044,123.0202,40.1758,2013-1-1,LDSD
LDSDYF120828045,LDSDYF2012045,123.022,40.177,2013-1-1,LDSD
LGSSYF090630001,LGSSYF2009001,124.9169,41.3411,2013-1-1,LGSS
LGSSYF090715002,LGSSYF2009002,124.9094,41.3292,2013-1-1,LGSS
LGSSYF090716003,LGSSYF2009003,124.9003,41.3222,2013-1-1,LGSS
LGSSYF090716004,LGSSYF2009004,124.8911,41.3247,2013-1-1,LGSS
LGSSYF090717005,LGSSYF2009005,124.8869,41.3225,2013-1-1,LGSS
LGSSYF090717007,LGSSYF2009007,124.895,41.3103,2013-1-1,LGSS
LGSSYF090719008,LGSSYF2009008,124.215,41.3219,2013-1-1,LGSS
LGSSYF090719009,LGSSYF2009009,124.8836,41.3214,2013-1-1,LGSS
LGSSYF090717010,LGSSYF2009010,124.8939,41.3069,2013-1-1,LGSS
LGSSYF090721011,LGSSYF2009011,124.8931,41.3236,2013-1-1,LGSS
LGSSYF090721012,LGSSYF2009012,124.8942,41.3289,2013-1-1,LGSS
LGSSYF090722013,LGSSYF2009013,124.89,41.3258,2013-1-1,LGSS
LGSSYF090722014,LGSSYF2009014,124.8903,41.3253,2013-1-1,LGSS
LGSSYF090722015,LGSSYF2009015,124.8931,41.3167,2013-1-1,LGSS
LGSSYF090726016,LGSSYF2009016,124.9833,41.3969,2013-1-1,LGSS
LGSSYF090726017,LGSSYF2009017,124.8942,41.3069,2013-1-1,LGSS
LGSSYF090728018,LGSSYF2009018,124.2747,41.1064,2013-1-1,LGSS
LGSSYF090728019,LGSSYF2009019,124.2756,41.1031,2013-1-1,LGSS
LGSSYF090728020,LGSSYF2009020,124.2725,41.1006,2013-1-1,LGSS
LGSSYF090728021,LGSSYF2009021,124.2628,41.0992,2013-1-1,LGSS
LGSSYF090729022,LGSSYF2009022,124.2678,41.0958,2013-1-1,LGSS
LGSSYF090729023,LGSSYF2009023,124.2667,41.0958,2013-1-1,LGSS
